Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Lag_Sales_D-7,Lag_Inventory_D-1,Target_Sales_D+7,Day_of_Week
26-04-2022,S003,P0004,Groceries,East,344,311,189,301.08,69.69,5,Sunny,0,71.52,Summer,141,143,1322,1
27-04-2022,S004,P0004,Groceries,West,429,68,188,87.69,21.91,20,Snowy,0,19.44,Spring,187,344,1215,2
28-04-2022,S001,P0004,Groceries,East,214,176,30,178.73,26.73,20,Sunny,1,28.84,Spring,46,429,1028,3
29-04-2022,S001,P0004,Groceries,East,300,264,163,270.59,56.36,10,Sunny,1,51.91,Winter,48,214,1120,4
29-04-2022,S003,P0004,Groceries,East,325,318,127,308.67,86.52,20,Sunny,1,88.11,Summer,4,300,1159,4
30-04-2022,S001,P0004,Groceries,East,190,71,117,70.65,95.9,20,Cloudy,0,94.96,Spring,285,325,975,5
01-05-2022,S001,P0004,Groceries,West,159,7,150,2.82,89.27,10,Snowy,1,87.91,Autumn,114,190,728,6
01-05-2022,S005,P0004,Groceries,East,126,124,185,128.66,80.07,20,Cloudy,1,82.03,Spring,311,159,928,6
03-05-2022,S003,P0004,Groceries,West,412,160,121,158.18,65.98,20,Snowy,0,62.49,Summer,68,126,1294,1
04-05-2022,S001,P0004,Groceries,East,440,215,159,234.9,12.52,5,Cloudy,1,8.26,Spring,176,412,1447,2
04-05-2022,S002,P0004,Groceries,West,475,80,159,80.39,18.5,20,Snowy,1,17.21,Summer,264,440,1605,2
04-05-2022,S005,P0004,Groceries,North,318,71,24,61.27,56.3,20,Cloudy,1,53.34,Autumn,318,475,1429,2
05-05-2022,S004,P0004,Groceries,South,350,271,73,267.52,87.94,10,Snowy,0,83.88,Autumn,71,318,1413,3
05-05-2022,S005,P0004,Groceries,East,424,373,42,363.93,84.74,10,Cloudy,1,80.12,Autumn,7,350,1480,3
08-05-2022,S002,P0004,Groceries,North,399,277,99,273.98,32.06,15,Rainy,0,27.6,Summer,124,424,1251,6
09-05-2022,S001,P0004,Groceries,East,417,318,22,312.6,50.66,15,Rainy,0,55.37,Summer,160,399,951,0
09-05-2022,S002,P0004,Groceries,North,92,39,55,51.2,43.88,15,Sunny,0,48.31,Winter,215,417,721,0
09-05-2022,S003,P0004,Groceries,South,475,64,106,55.69,76.6,0,Cloudy,1,75.96,Spring,80,92,590,0
11-05-2022,S003,P0004,Groceries,South,318,138,34,141.21,24.39,5,Rainy,1,25.74,Summer,71,475,669,2
12-05-2022,S005,P0004,Groceries,East,111,42,54,49.84,73.48,10,Snowy,0,70.11,Winter,271,318,615,3
15-05-2022,S001,P0004,Groceries,West,88,73,28,63.08,16.33,0,Sunny,0,20.22,Summer,373,111,725,6
15-05-2022,S004,P0004,Groceries,North,440,47,169,41.45,53.89,10,Snowy,1,57.86,Summer,277,88,885,6
15-05-2022,S005,P0004,Groceries,North,411,187,165,184.28,55.55,0,Sunny,1,54.62,Summer,318,440,867,6
16-05-2022,S001,P0004,Groceries,South,168,118,73,115.42,96.3,5,Snowy,0,91.63,Summer,39,411,918,0
17-05-2022,S002,P0004,Groceries,South,348,10,93,8.67,71.5,20,Cloudy,0,73.08,Winter,64,168,1018,1
18-05-2022,S004,P0004,Groceries,West,312,248,35,259.61,22.41,20,Rainy,0,17.53,Summer,138,348,950,2
18-05-2022,S005,P0004,Groceries,West,342,202,199,209.69,40.09,0,Rainy,0,41.44,Summer,42,312,983,2
19-05-2022,S002,P0004,Groceries,West,188,55,82,69.92,19.94,10,Snowy,0,19.76,Spring,73,342,897,3
19-05-2022,S003,P0004,Groceries,North,156,98,182,94.75,42.56,15,Rainy,1,41.31,Autumn,47,188,857,3
21-05-2022,S003,P0004,Groceries,East,465,287,147,295.03,42.06,10,Cloudy,0,42.63,Winter,187,156,869,5
21-05-2022,S005,P0004,Groceries,South,289,50,120,55.92,74.39,15,Rainy,1,76.21,Autumn,118,465,1048,5
23-05-2022,S002,P0004,Groceries,East,259,43,191,33.83,72.18,0,Sunny,0,69.83,Winter,10,289,806,0
24-05-2022,S001,P0004,Groceries,South,349,162,125,178.07,81.02,10,Cloudy,0,81.46,Summer,248,259,857,1
27-05-2022,S001,P0004,Groceries,North,278,162,131,181.64,32.41,15,Cloudy,1,28.61,Spring,202,349,848,4
27-05-2022,S005,P0004,Groceries,West,82,67,128,67.75,98.71,5,Sunny,0,94.9,Autumn,55,278,740,4
28-05-2022,S001,P0004,Groceries,South,325,277,77,283.84,19.48,10,Rainy,1,16.38,Autumn,98,82,809,5
29-05-2022,S002,P0004,Groceries,East,106,45,48,43.84,29.14,20,Rainy,0,28.84,Winter,287,325,932,6
31-05-2022,S001,P0004,Groceries,North,114,101,154,100.27,53.36,5,Cloudy,0,51.65,Autumn,50,106,818,1
01-06-2022,S004,P0004,Groceries,South,61,34,64,32.59,18.37,5,Cloudy,0,14.37,Autumn,43,114,783,2
02-06-2022,S002,P0004,Groceries,South,236,54,116,55.15,20.16,0,Cloudy,0,18.95,Summer,162,61,757,3
02-06-2022,S003,P0004,Groceries,North,317,231,79,227.71,84.64,10,Sunny,1,89.07,Winter,162,236,804,3
03-06-2022,S003,P0004,Groceries,East,230,190,169,210,40.36,20,Sunny,0,39.31,Winter,67,317,760,4
04-06-2022,S002,P0004,Groceries,East,173,163,99,169.75,56.37,0,Rainy,1,52.36,Autumn,277,230,732,5
05-06-2022,S005,P0004,Groceries,East,110,10,153,2.83,80.01,0,Rainy,1,84.94,Summer,45,173,712,6
06-06-2022,S002,P0004,Groceries,East,402,75,102,72.95,67.34,20,Sunny,1,66.07,Winter,101,110,630,0
08-06-2022,S002,P0004,Groceries,South,109,81,108,92.21,16.4,20,Snowy,1,19.85,Autumn,34,402,641,2
08-06-2022,S004,P0004,Groceries,South,459,10,146,7.79,64.41,5,Sunny,1,68.65,Summer,54,109,855,2
09-06-2022,S004,P0004,Groceries,South,460,203,48,197.98,94.3,10,Rainy,1,98.16,Autumn,231,459,908,3
11-06-2022,S001,P0004,Groceries,West,229,170,124,167.46,93.37,5,Cloudy,1,95.43,Winter,190,460,976,5
12-06-2022,S003,P0004,Groceries,West,212,81,87,83.34,69.16,5,Sunny,1,67.67,Autumn,163,229,929,6
14-06-2022,S004,P0004,Groceries,North,138,21,83,14.18,83.26,0,Rainy,0,78.87,Winter,10,212,918,1
15-06-2022,S004,P0004,Groceries,North,476,289,136,295.04,19.64,0,Snowy,1,18.96,Autumn,75,138,872,2
17-06-2022,S001,P0004,Groceries,East,188,134,61,143.11,93.33,0,Rainy,0,89.38,Winter,81,476,851,4
18-06-2022,S001,P0004,Groceries,West,153,78,175,71.91,40.47,5,Cloudy,0,38.34,Summer,10,188,629,5
18-06-2022,S002,P0004,Groceries,North,406,156,91,149.45,62.22,15,Cloudy,0,65.42,Winter,203,153,639,5
19-06-2022,S001,P0004,Groceries,West,463,159,36,160.27,96.67,5,Snowy,1,99,Winter,170,406,631,6
20-06-2022,S004,P0004,Groceries,West,181,35,25,36.56,45.94,5,Cloudy,1,44.83,Summer,81,463,477,0
20-06-2022,S005,P0004,Groceries,East,90,0,168,10.79,13.3,10,Rainy,1,9.47,Spring,21,181,536,0
23-06-2022,S003,P0004,Groceries,East,104,67,20,77.27,96.24,10,Sunny,0,100.63,Autumn,289,90,793,3
24-06-2022,S003,P0004,Groceries,North,338,144,166,157.52,56.1,10,Cloudy,0,54.9,Summer,134,104,865,4
25-06-2022,S003,P0004,Groceries,West,97,70,137,71.65,35.54,15,Sunny,0,35.1,Summer,78,338,966,5
25-06-2022,S005,P0004,Groceries,West,75,2,151,17.38,48.59,5,Sunny,0,44.97,Autumn,156,97,871,5
27-06-2022,S002,P0004,Groceries,South,365,218,89,211.4,14.44,5,Snowy,0,10.94,Winter,159,75,837,0
27-06-2022,S005,P0004,Groceries,West,303,292,91,289.93,74.56,15,Sunny,1,74.63,Spring,35,365,1215,0
28-06-2022,S002,P0004,Groceries,West,186,72,51,64.51,93.88,10,Cloudy,0,98.1,Spring,0,303,1035,1
29-06-2022,S002,P0004,Groceries,East,267,168,88,169.97,66.97,5,Rainy,1,68.58,Autumn,67,186,760,2
29-06-2022,S003,P0004,Groceries,West,357,49,35,56.66,48.48,5,Sunny,1,46.59,Summer,144,267,851,2
30-06-2022,S005,P0004,Groceries,West,332,36,116,38.58,80.88,0,Cloudy,0,77.02,Summer,70,357,814,3
01-07-2022,S003,P0004,Groceries,North,439,380,56,386.15,38.96,0,Snowy,1,38.13,Summer,2,332,1139,4
04-07-2022,S001,P0004,Groceries,East,388,38,120,36.27,56.53,0,Sunny,1,54.83,Spring,218,439,1465,0
04-07-2022,S003,P0004,Groceries,South,71,17,86,31.44,94.27,10,Snowy,0,93.79,Spring,292,388,1099,0
05-07-2022,S001,P0004,Groceries,South,165,163,64,166.28,87.52,0,Snowy,0,91.01,Winter,72,71,1228,1
05-07-2022,S002,P0004,Groceries,East,291,131,182,146.63,18.28,20,Cloudy,0,16.47,Spring,168,165,1622,1
06-07-2022,S003,P0004,Groceries,North,396,374,47,393.28,92.95,0,Snowy,0,89.06,Winter,49,291,1612,2
06-07-2022,S005,P0004,Groceries,East,398,362,125,353.9,98.18,5,Sunny,1,96.22,Spring,36,396,1501,2
07-07-2022,S003,P0004,Groceries,North,177,14,200,23.17,12.26,15,Rainy,0,9.79,Autumn,380,398,1369,3
07-07-2022,S005,P0004,Groceries,East,458,167,186,171.08,64.5,15,Snowy,0,65.56,Spring,38,177,1308,3
09-07-2022,S004,P0004,Groceries,South,476,411,162,429.34,55.9,5,Sunny,1,54.04,Summer,17,458,1434,5
11-07-2022,S001,P0004,Groceries,North,495,153,178,168.06,52.18,0,Snowy,0,53.28,Autumn,163,476,1335,0
13-07-2022,S001,P0004,Groceries,South,266,20,44,26.27,46.89,0,Cloudy,0,44.29,Autumn,131,495,1064,2
13-07-2022,S002,P0004,Groceries,West,257,242,113,249.44,71.83,10,Cloudy,0,69.1,Spring,374,266,974,2
13-07-2022,S003,P0004,Groceries,South,462,301,25,312.92,65.77,5,Cloudy,0,61.19,Summer,362,257,1110,2
16-07-2022,S001,P0004,Groceries,East,415,140,89,147.74,79.64,0,Sunny,1,77.97,Winter,14,462,932,5
17-07-2022,S001,P0004,Groceries,West,70,68,188,60.71,64.68,0,Cloudy,0,62.1,Spring,167,415,715,6
18-07-2022,S001,P0004,Groceries,South,176,140,60,150.55,17.15,20,Cloudy,0,16.65,Spring,411,70,624,0
20-07-2022,S001,P0004,Groceries,East,65,63,124,67.43,36.07,0,Sunny,0,31.15,Winter,153,176,787,2
20-07-2022,S003,P0004,Groceries,East,196,156,124,174.32,59.14,10,Cloudy,0,60.37,Spring,20,65,665,2
21-07-2022,S003,P0004,Groceries,North,268,64,117,56.32,39.35,20,Sunny,1,41.68,Autumn,242,196,755,3
23-07-2022,S004,P0004,Groceries,North,308,84,59,82.78,31.13,20,Sunny,1,34.6,Winter,301,268,759,5
24-07-2022,S004,P0004,Groceries,East,78,49,39,46.67,80.41,0,Sunny,1,80.36,Summer,140,308,824,6
25-07-2022,S003,P0004,Groceries,East,242,231,21,238.08,84.55,15,Sunny,0,79.78,Winter,68,78,873,0
27-07-2022,S005,P0004,Groceries,West,95,18,113,17.19,30.42,10,Rainy,1,29.99,Winter,140,242,903,2
28-07-2022,S002,P0004,Groceries,North,346,153,30,163.96,78.12,0,Sunny,1,78.48,Winter,63,95,745,3
29-07-2022,S001,P0004,Groceries,West,245,160,169,169.64,66.41,0,Rainy,1,65.96,Autumn,156,346,889,4
01-08-2022,S001,P0004,Groceries,North,421,129,131,137.63,57.94,20,Snowy,1,61.76,Summer,64,245,796,0
02-08-2022,S002,P0004,Groceries,South,256,133,145,136.9,43.74,0,Snowy,0,39.95,Spring,84,421,713,1
03-08-2022,S004,P0004,Groceries,West,200,79,189,90.33,80.11,15,Cloudy,1,82.48,Spring,49,256,745,2
06-08-2022,S005,P0004,Groceries,North,78,73,100,76.24,59.72,0,Sunny,1,62.87,Winter,231,200,694,5
07-08-2022,S003,P0004,Groceries,East,199,162,197,177.29,36.78,20,Snowy,0,33.36,Autumn,18,78,861,6
08-08-2022,S002,P0004,Groceries,South,126,60,117,62.67,84.6,15,Snowy,0,80.01,Autumn,153,199,916,0
08-08-2022,S005,P0004,Groceries,East,98,77,91,86.4,10.97,20,Snowy,0,15.51,Winter,160,126,797,0
11-08-2022,S003,P0004,Groceries,East,225,161,48,162.32,63.36,10,Cloudy,0,59.35,Spring,129,98,1107,3
12-08-2022,S005,P0004,Groceries,West,189,82,25,87.33,60.12,20,Rainy,1,57.72,Autumn,133,225,1151,4
13-08-2022,S002,P0004,Groceries,South,253,246,130,238.07,95.06,20,Rainy,1,97.84,Winter,79,189,1066,5
14-08-2022,S002,P0004,Groceries,South,150,128,187,143.23,84.86,0,Snowy,1,81.91,Autumn,73,253,987,6
14-08-2022,S004,P0004,Groceries,West,215,43,131,50.27,88.19,0,Snowy,1,88.29,Autumn,162,150,949,6
15-08-2022,S001,P0004,Groceries,West,474,370,127,362.47,93.72,0,Snowy,1,91.04,Winter,60,215,890,0
15-08-2022,S005,P0004,Groceries,West,204,121,130,111.62,96.16,5,Snowy,0,91.64,Summer,77,474,1088,0
16-08-2022,S001,P0004,Groceries,South,484,76,152,67.5,48.96,0,Rainy,1,45.78,Spring,161,204,725,1
16-08-2022,S002,P0004,Groceries,West,286,3,39,-3.75,83.47,10,Rainy,0,79.64,Summer,82,484,651,1
16-08-2022,S004,P0004,Groceries,South,216,208,34,214.22,52.89,20,Cloudy,0,57.27,Summer,246,286,695,1
20-08-2022,S002,P0004,Groceries,East,489,69,175,68.68,76.19,10,Snowy,1,77.41,Winter,128,216,983,5
20-08-2022,S004,P0004,Groceries,North,282,241,22,239.5,93.93,10,Snowy,1,92.68,Autumn,43,489,795,5
21-08-2022,S003,P0004,Groceries,West,300,7,147,24.81,37.11,10,Rainy,1,32.53,Summer,370,282,734,6
23-08-2022,S002,P0004,Groceries,East,91,47,192,41.51,39.37,15,Rainy,0,39.94,Spring,121,300,543,1
23-08-2022,S004,P0004,Groceries,South,254,120,74,126.08,61.1,20,Cloudy,1,60.32,Spring,76,91,578,1
24-08-2022,S002,P0004,Groceries,North,422,291,33,282.17,67.03,20,Cloudy,0,69.64,Summer,3,254,689,2
25-08-2022,S002,P0004,Groceries,East,93,20,115,17.13,55.01,0,Snowy,1,50.88,Winter,208,422,732,3
25-08-2022,S005,P0004,Groceries,North,54,8,69,27.07,37.23,10,Cloudy,0,41.36,Autumn,69,93,690,3
26-08-2022,S002,P0004,Groceries,North,162,50,146,57.29,62.33,0,Rainy,0,62.91,Summer,241,54,833,4
26-08-2022,S003,P0004,Groceries,South,265,42,176,56.1,45.36,15,Sunny,1,48.33,Summer,7,162,971,4
27-08-2022,S003,P0004,Groceries,South,207,158,25,165.88,69.37,10,Rainy,0,64.94,Summer,47,265,1317,5
28-08-2022,S001,P0004,Groceries,South,327,163,31,161.21,16.07,0,Cloudy,1,19.34,Spring,120,207,1330,6
28-08-2022,S002,P0004,Groceries,West,396,249,73,254.16,54.43,5,Cloudy,1,50.54,Winter,291,327,1262,6
28-08-2022,S003,P0004,Groceries,West,201,163,102,173.77,64.5,5,Snowy,0,66.09,Spring,20,396,1116,6
29-08-2022,S001,P0004,Groceries,South,310,146,48,163.62,10.8,5,Sunny,0,15.29,Winter,8,201,921,0
29-08-2022,S002,P0004,Groceries,South,444,396,153,412.19,56.54,0,Sunny,1,53.59,Spring,50,310,1130,0
29-08-2022,S003,P0004,Groceries,East,181,55,40,55.2,45.11,0,Sunny,1,49.44,Spring,42,444,1040,0
30-08-2022,S002,P0004,Groceries,East,187,90,26,98.42,75.11,0,Snowy,0,76.76,Winter,158,181,660,1
30-08-2022,S003,P0004,Groceries,West,98,17,84,35.38,62.35,15,Cloudy,0,57.75,Winter,163,187,677,1
31-08-2022,S002,P0004,Groceries,North,60,54,168,64.22,43.07,20,Rainy,0,39.58,Spring,249,98,705,2
31-08-2022,S003,P0004,Groceries,East,376,372,104,364.17,17.14,15,Sunny,1,13.08,Winter,163,60,1023,2
01-09-2022,S002,P0004,Groceries,South,408,56,149,73.49,61.54,20,Snowy,1,65.48,Spring,146,376,1068,3
03-09-2022,S004,P0004,Groceries,South,95,16,101,16.15,95.23,20,Rainy,1,95.74,Summer,396,408,712,5
05-09-2022,S001,P0004,Groceries,South,327,72,151,82.53,45.5,20,Rainy,1,42.08,Autumn,55,95,772,0
08-09-2022,S003,P0004,Groceries,East,155,118,58,135.84,27.2,5,Sunny,0,28.94,Autumn,90,327,832,3
10-09-2022,S002,P0004,Groceries,West,390,335,105,341.75,24,15,Sunny,0,23.47,Summer,17,155,907,5
10-09-2022,S003,P0004,Groceries,North,136,99,121,116.89,44.01,15,Rainy,0,41.9,Winter,54,390,1004,5
11-09-2022,S003,P0004,Groceries,East,217,16,26,7.76,60.09,15,Sunny,0,63.08,Summer,372,136,1029,6
11-09-2022,S004,P0004,Groceries,South,437,116,66,128.2,10.78,0,Rainy,0,13.79,Autumn,56,217,1020,6
12-09-2022,S001,P0004,Groceries,East,115,76,40,90.88,83.51,10,Snowy,1,84.06,Autumn,16,437,1184,0
12-09-2022,S004,P0004,Groceries,East,168,147,178,154.26,26.2,15,Cloudy,0,29.4,Spring,72,115,1179,0
12-09-2022,S005,P0004,Groceries,East,407,215,119,231.47,95.66,0,Rainy,1,91.68,Summer,118,168,1169,0
13-09-2022,S001,P0004,Groceries,South,468,360,195,361.09,80.8,15,Rainy,1,85.23,Spring,335,407,1139,1
13-09-2022,S002,P0004,Groceries,West,148,90,46,108.54,25.37,5,Sunny,0,28.28,Summer,99,468,959,1
13-09-2022,S003,P0004,Groceries,West,260,180,195,174.21,67.21,10,Rainy,0,72.2,Spring,16,148,619,1
13-09-2022,S005,P0004,Groceries,East,202,111,184,117.99,87.96,15,Snowy,0,91.19,Autumn,116,260,559,1
14-09-2022,S003,P0004,Groceries,West,196,66,134,63.83,26.48,20,Rainy,0,30.8,Summer,76,202,612,2
14-09-2022,S005,P0004,Groceries,South,200,117,180,108.19,47.86,10,Rainy,0,45.04,Spring,147,196,562,2
15-09-2022,S002,P0004,Groceries,West,159,35,193,27.16,89.57,20,Cloudy,1,91.11,Spring,215,200,520,3
16-09-2022,S005,P0004,Groceries,North,146,20,78,24.33,61.42,15,Rainy,0,63.27,Winter,360,159,463,4
17-09-2022,S001,P0004,Groceries,South,108,30,181,25.22,59.1,10,Cloudy,1,58.33,Spring,90,146,465,5
20-09-2022,S003,P0004,Groceries,East,304,233,102,245.87,65.8,0,Rainy,0,62.21,Spring,180,108,494,1
20-09-2022,S005,P0004,Groceries,South,66,61,160,67.16,72.7,0,Rainy,0,74.1,Winter,111,304,497,1
21-09-2022,S001,P0004,Groceries,South,310,24,164,33.34,68.91,15,Rainy,0,68.71,Summer,66,66,292,2
21-09-2022,S004,P0004,Groceries,West,136,60,101,76.97,90.73,0,Rainy,0,94.47,Winter,117,310,333,2
25-09-2022,S003,P0004,Groceries,West,159,37,20,54,47.23,5,Sunny,0,51.34,Spring,35,136,511,6
26-09-2022,S001,P0004,Groceries,West,338,49,79,51.44,68.42,10,Rainy,1,68.71,Summer,20,159,484,0
26-09-2022,S002,P0004,Groceries,West,400,33,94,34.82,79.52,0,Snowy,0,82.79,Spring,30,338,631,0
26-09-2022,S004,P0004,Groceries,North,215,28,149,46.65,81.26,20,Rainy,1,80.32,Winter,233,400,608,0
27-09-2022,S003,P0004,Groceries,South,196,102,115,107.69,57.55,20,Rainy,0,55.09,Autumn,61,215,676,1
27-09-2022,S005,P0004,Groceries,North,281,202,30,211.25,89.51,20,Snowy,1,89.21,Summer,24,196,731,1
29-09-2022,S003,P0004,Groceries,North,162,33,138,45.63,45.61,20,Cloudy,0,49.66,Spring,60,281,632,3
30-09-2022,S003,P0004,Groceries,North,342,184,76,202.17,89.44,0,Rainy,0,88.75,Winter,37,162,487,4
30-09-2022,S005,P0004,Groceries,West,140,26,56,43.81,90.54,10,Rainy,1,86.22,Spring,49,342,732,4
01-10-2022,S001,P0004,Groceries,East,347,101,192,91.46,33.1,5,Snowy,0,35.97,Autumn,33,140,636,5
02-10-2022,S001,P0004,Groceries,East,442,83,164,85.18,43.87,5,Rainy,0,41.11,Spring,28,347,636,6
03-10-2022,S003,P0004,Groceries,East,89,3,96,13.96,44.13,5,Snowy,0,43.03,Winter,102,442,803,0
03-10-2022,S005,P0004,Groceries,East,229,57,156,73.79,22.73,20,Rainy,1,22.97,Spring,202,89,762,0
07-10-2022,S003,P0004,Groceries,North,364,278,177,288.49,69.62,0,Snowy,0,68.93,Summer,33,229,993,4
08-10-2022,S003,P0004,Groceries,West,411,88,166,106.64,64.61,20,Rainy,0,66.82,Winter,184,364,986,5
08-10-2022,S004,P0004,Groceries,West,150,26,157,26.67,14.95,5,Rainy,1,19.18,Spring,26,411,864,5
08-10-2022,S005,P0004,Groceries,North,361,268,61,264.34,63.29,5,Rainy,0,65.61,Spring,101,150,896,5
10-10-2022,S001,P0004,Groceries,West,62,42,23,61.55,56.33,10,Rainy,0,53.13,Summer,83,361,935,0
10-10-2022,S002,P0004,Groceries,East,311,234,41,244.54,26.38,0,Sunny,1,21.82,Autumn,3,62,731,0
10-10-2022,S005,P0004,Groceries,East,366,50,58,63.17,38.65,5,Snowy,0,43.05,Winter,57,311,718,0
11-10-2022,S003,P0004,Groceries,West,225,156,100,155.5,60.22,0,Rainy,0,61.04,Autumn,278,366,538,1
12-10-2022,S002,P0004,Groceries,South,463,120,172,117.18,46.99,20,Snowy,1,49.22,Autumn,88,225,947,2
16-10-2022,S004,P0004,Groceries,West,168,65,30,79,28.21,5,Sunny,0,31.78,Autumn,26,463,1059,6
18-10-2022,S003,P0004,Groceries,South,72,64,140,72.14,18.78,5,Snowy,1,18.66,Summer,268,168,1349,1
19-10-2022,S002,P0004,Groceries,East,87,29,85,21.1,30,0,Rainy,0,34.68,Summer,42,72,1462,2
19-10-2022,S005,P0004,Groceries,East,278,54,107,56.02,90.68,20,Cloudy,1,90.6,Autumn,234,87,1618,2
20-10-2022,S002,P0004,Groceries,West,487,459,76,464.31,14.25,0,Rainy,1,12.61,Spring,50,278,1601,3
20-10-2022,S004,P0004,Groceries,East,469,268,184,259.34,24.07,10,Sunny,1,24.67,Winter,156,487,1597,3
23-10-2022,S002,P0004,Groceries,North,461,410,91,400.58,20.86,20,Snowy,1,23.94,Summer,120,469,1404,6
23-10-2022,S005,P0004,Groceries,North,194,178,41,192.68,16.38,10,Cloudy,0,18.1,Summer,65,461,1419,6
24-10-2022,S002,P0004,Groceries,East,336,220,196,225.71,78.38,20,Snowy,0,80.24,Winter,64,194,1053,0
24-10-2022,S003,P0004,Groceries,East,82,12,171,15.02,76.27,15,Snowy,0,78.95,Summer,29,336,1024,0
24-10-2022,S005,P0004,Groceries,West,378,50,157,59.53,16.07,5,Rainy,0,20.31,Summer,54,82,831,0
25-10-2022,S001,P0004,Groceries,West,292,266,174,268.88,27.29,5,Cloudy,1,26.93,Spring,459,378,897,1
25-10-2022,S005,P0004,Groceries,West,404,283,56,278.85,19.3,5,Snowy,0,23.8,Spring,268,292,1249,1
27-10-2022,S003,P0004,Groceries,North,125,44,71,45.59,93.09,5,Rainy,1,92.33,Spring,410,404,1100,3
28-10-2022,S002,P0004,Groceries,North,238,149,78,140.92,90.86,10,Sunny,1,93.8,Summer,178,125,925,4
29-10-2022,S003,P0004,Groceries,East,436,27,116,23.33,30.72,20,Rainy,0,35.31,Summer,220,238,1037,5
02-11-2022,S004,P0004,Groceries,West,224,78,68,95.65,97.31,0,Snowy,0,92.92,Winter,12,436,890,2
03-11-2022,S001,P0004,Groceries,South,403,402,31,400.2,91.23,0,Cloudy,1,91.43,Summer,50,224,1120,3
03-11-2022,S004,P0004,Groceries,South,262,117,97,126.68,54.96,0,Snowy,1,56.02,Winter,266,403,1065,3
07-11-2022,S002,P0004,Groceries,West,467,108,44,125.12,34.93,20,Snowy,1,37.65,Autumn,283,262,825,0
07-11-2022,S004,P0004,Groceries,South,167,156,89,172.49,67.05,15,Snowy,0,70.36,Autumn,44,467,753,0
08-11-2022,S001,P0004,Groceries,South,150,2,116,1.9,80.57,5,Rainy,0,85.52,Autumn,149,167,694,1
08-11-2022,S002,P0004,Groceries,West,292,257,107,263.48,63.24,10,Snowy,1,62.48,Winter,27,150,662,1
08-11-2022,S005,P0004,Groceries,South,220,23,46,24.93,83.16,15,Rainy,1,81.27,Winter,78,292,1066,1
09-11-2022,S003,P0004,Groceries,East,428,162,191,177.46,68.46,0,Sunny,0,72.37,Summer,402,220,892,2
12-11-2022,S001,P0004,Groceries,East,259,45,105,37.37,96.22,0,Rainy,0,93.84,Autumn,117,428,945,5
12-11-2022,S003,P0004,Groceries,West,332,49,41,62.64,98.71,20,Snowy,0,94.71,Autumn,108,259,844,5
13-11-2022,S005,P0004,Groceries,South,240,124,174,124.71,80.72,5,Snowy,0,84.5,Spring,156,332,1165,6
14-11-2022,S002,P0004,Groceries,South,494,406,98,404.06,72.72,15,Cloudy,0,77.34,Autumn,2,240,1487,0
14-11-2022,S004,P0004,Groceries,East,388,83,136,81.71,47.23,5,Sunny,0,46.59,Winter,257,494,1607,0
15-11-2022,S005,P0004,Groceries,South,494,76,147,95.16,61.39,0,Cloudy,1,65.28,Autumn,23,388,1276,1
16-11-2022,S001,P0004,Groceries,East,307,61,24,72.84,80.54,10,Cloudy,0,82.64,Winter,162,494,1300,2
16-11-2022,S004,P0004,Groceries,East,387,366,66,359.97,69.13,0,Rainy,0,72.57,Spring,45,307,1560,2
17-11-2022,S002,P0004,Groceries,South,395,371,116,382.01,84.08,15,Rainy,1,79.36,Summer,49,387,1555,3
17-11-2022,S005,P0004,Groceries,North,253,244,94,245.92,34.81,5,Rainy,1,33.32,Autumn,124,395,1454,3
18-11-2022,S001,P0004,Groceries,West,141,75,66,72.49,40.51,5,Cloudy,0,40.41,Summer,406,253,1254,4
18-11-2022,S002,P0004,Groceries,West,126,107,84,116.11,60.15,0,Sunny,0,62.51,Winter,83,141,1130,4
19-11-2022,S001,P0004,Groceries,West,460,336,176,347.49,15.38,15,Snowy,0,19.53,Summer,76,126,1377,5
23-11-2022,S001,P0004,Groceries,East,442,56,95,49.15,34.16,0,Rainy,1,33.73,Spring,61,460,1289,2
26-11-2022,S004,P0004,Groceries,North,326,265,122,277.8,60.26,15,Snowy,0,65.22,Winter,366,442,1069,5
26-11-2022,S005,P0004,Groceries,South,449,171,89,162.7,85.59,15,Snowy,0,86.36,Spring,371,326,1263,5
27-11-2022,S001,P0004,Groceries,North,446,120,147,113.8,74.82,15,Snowy,0,70.99,Winter,244,449,1101,6
28-11-2022,S003,P0004,Groceries,East,340,322,50,328.51,79.15,0,Sunny,1,75.87,Summer,75,446,1148,0
01-12-2022,S002,P0004,Groceries,North,116,19,196,17.63,32.38,20,Rainy,0,29.88,Spring,107,340,1293,3
01-12-2022,S004,P0004,Groceries,East,127,116,68,107.5,87.36,15,Snowy,1,88.44,Spring,336,116,1108,3
02-12-2022,S004,P0004,Groceries,West,300,250,178,252.18,21.77,20,Sunny,0,25.89,Summer,56,127,1123,4
03-12-2022,S003,P0004,Groceries,South,125,103,60,107.52,77.63,10,Cloudy,0,75.82,Autumn,265,300,1409,5
03-12-2022,S004,P0004,Groceries,East,472,218,189,234.38,35.04,5,Rainy,0,38.41,Summer,171,125,1350,5
04-12-2022,S003,P0004,Groceries,North,474,265,89,277.8,93.93,0,Snowy,0,90.48,Winter,120,472,1265,6
05-12-2022,S002,P0004,Groceries,West,471,137,79,149.46,71.46,10,Rainy,1,75.95,Winter,322,474,1221,0
